unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted,fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url
9230,721,65,1,"Cody Stamann",0,13,37,2,2,0,1:53,0,0,1,23,4,5,1,2,3,26,3,4,0,0,721,"UFC 228: Woodley vs. Till","Aljamain Sterling","Cody Stamann",Bantamweight,SUB,Kneebar,2,3:42,e65ffb177a2c7669
9231,721,65,2,"Aljamain Sterling",0,23,39,2,4,1,2:04,0,4,15,29,4,6,2,2,3,16,3,4,15,17,721,"UFC 228: Woodley vs. Till","Aljamain Sterling","Cody Stamann",Bantamweight,SUB,Kneebar,2,3:42,e65ffb177a2c7669
9232,721,65,2,"Cody Stamann",0,7,14,1,1,0,0:43,0,0,1,8,2,2,3,3,4,9,2,4,0,0,721,"UFC 228: Woodley vs. Till","Aljamain Sterling","Cody Stamann",Bantamweight,SUB,Kneebar,2,3:42,e65ffb177a2c7669
9233,562,52,1,"Pedro Munhoz",0,52,115,0,2,0,0:00,0,0,33,88,6,11,11,14,40,99,10,14,0,0,562,"UFC 227: Dillashaw vs. Garbrandt 2","Pedro Munhoz","Brett Johns",Bantamweight,U-DEC,NULL,3,5:00,c8a9d3917d77ede2
9234,562,52,1,"Brett Johns",0,33,92,0,2,0,0:05,0,0,25,82,5,6,2,3,31,90,1,1,0,0,562,"UFC 227: Dillashaw vs. Garbrandt 2","Pedro Munhoz","Brett Johns",Bantamweight,U-DEC,NULL,3,5:00,c8a9d3917d77ede2
9235,562,52,2,"Pedro Munhoz",3,69,128,0,1,1,1:24,0,2,42,88,7,15,10,15,31,64,8,17,20,37,562,"UFC 227: Dillashaw vs. Garbrandt 2","Pedro Munhoz","Brett Johns",Bantamweight,U-DEC,NULL,3,5:00,c8a9d3917d77ede2
9236,562,52,2,"Brett Johns",0,36,67,0,3,0,0:20,0,0,31,60,2,2,0,0,28,57,5,5,0,0,562,"UFC 227: Dillashaw vs. Garbrandt 2","Pedro Munhoz","Brett Johns",Bantamweight,U-DEC,NULL,3,5:00,c8a9d3917d77ede2
9237,562,52,3,"Pedro Munhoz",0,39,49,0,1,0,3:07,0,2,3,6,3,5,2,3,7,11,0,1,1,2,562,"UFC 227: Dillashaw vs. Garbrandt 2","Pedro Munhoz","Brett Johns",Bantamweight,U-DEC,NULL,3,5:00,c8a9d3917d77ede2
9238,562,52,3,"Brett Johns",0,13,21,0,1,0,0:41,0,0,5,11,3,4,0,0,6,11,2,4,0,0,562,"UFC 227: Dillashaw vs. Garbrandt 2","Pedro Munhoz","Brett Johns",Bantamweight,U-DEC,NULL,3,5:00,c8a9d3917d77ede2
9239,2491,233,1,"Aljamain Sterling",0,43,68,1,1,0,3:23,0,0,1,15,18,21,4,10,7,21,0,0,16,25,2491,"UFC Fight Night: Johnson vs. Reis","Aljamain Sterling","Augusto Mendes",Bantamweight,U-DEC,NULL,3,5:00,677e98ae5834ba70
9240,2491,233,1,"Augusto Mendes",1,33,48,0,0,0,0:11,1,0,3,13,2,3,4,4,7,17,0,0,2,3,2491,"UFC Fight Night: Johnson vs. Reis","Aljamain Sterling","Augusto Mendes",Bantamweight,U-DEC,NULL,3,5:00,677e98ae5834ba70
9241,2491,233,2,"Aljamain Sterling",0,59,85,1,2,0,1:27,0,0,8,27,12,15,3,4,14,33,5,6,4,7,2491,"UFC Fight Night: Johnson vs. Reis","Aljamain Sterling","Augusto Mendes",Bantamweight,U-DEC,NULL,3,5:00,677e98ae5834ba70
9242,2491,233,2,"Augusto Mendes",0,24,45,0,3,0,1:35,0,0,5,22,4,5,3,3,8,26,4,4,0,0,2491,"UFC Fight Night: Johnson vs. Reis","Aljamain Sterling","Augusto Mendes",Bantamweight,U-DEC,NULL,3,5:00,677e98ae5834ba70
9243,2491,233,3,"Aljamain Sterling",0,60,93,0,3,0,1:09,0,0,19,48,16,19,2,2,32,63,5,6,0,0,2491,"UFC Fight Night: Johnson vs. Reis","Aljamain Sterling","Augusto Mendes",Bantamweight,U-DEC,NULL,3,5:00,677e98ae5834ba70
9244,2491,233,3,"Augusto Mendes",0,19,52,0,0,0,1:27,0,0,8,38,1,3,0,0,9,41,0,0,0,0,2491,"UFC Fight Night: Johnson vs. Reis","Aljamain Sterling","Augusto Mendes",Bantamweight,U-DEC,NULL,3,5:00,677e98ae5834ba70
9245,807,72,1,"Cole Smith",0,10,14,0,3,0,4:14,0,1,1,5,1,1,0,0,0,2,2,4,0,0,807,"UFC Fight Night: Cowboy vs. Gaethje","Miles Johns","Cole Smith",Bantamweight,S-DEC,NULL,3,5:00,9de23eb1471e592b
9246,807,72,1,"Miles Johns",0,2,2,0,0,0,0:16,0,0,2,2,0,0,0,0,0,0,2,2,0,0,807,"UFC Fight Night: Cowboy vs. Gaethje","Miles Johns","Cole Smith",Bantamweight,S-DEC,NULL,3,5:00,9de23eb1471e592b
9247,807,72,2,"Cole Smith",0,4,12,1,1,0,2:04,0,1,0,6,0,0,0,0,0,6,0,0,0,0,807,"UFC Fight Night: Cowboy vs. Gaethje","Miles Johns","Cole Smith",Bantamweight,S-DEC,NULL,3,5:00,9de23eb1471e592b
9248,807,72,2,"Miles Johns",0,31,40,1,1,0,2:34,1,2,4,6,2,3,0,0,0,2,2,2,4,5,807,"UFC Fight Night: Cowboy vs. Gaethje","Miles Johns","Cole Smith",Bantamweight,S-DEC,NULL,3,5:00,9de23eb1471e592b
9249,807,72,3,"Cole Smith",0,12,49,0,2,0,2:13,0,0,3,31,6,14,0,0,9,45,0,0,0,0,807,"UFC Fight Night: Cowboy vs. Gaethje","Miles Johns","Cole Smith",Bantamweight,S-DEC,NULL,3,5:00,9de23eb1471e592b
9250,807,72,3,"Miles Johns",0,30,62,0,1,0,0:02,0,0,23,54,0,0,0,0,20,51,3,3,0,0,807,"UFC Fight Night: Cowboy vs. Gaethje","Miles Johns","Cole Smith",Bantamweight,S-DEC,NULL,3,5:00,9de23eb1471e592b
9251,2662,248,1,"Mitch Gagnon",0,6,18,1,2,1,0:57,0,1,5,16,0,1,0,0,3,13,1,2,1,2,2662,"UFC Fight Night: MacDonald vs Saffiedine","Mitch Gagnon","Roman Salazar",Bantamweight,SUB,"Rear Naked Choke",1,2:06,2d13778322a8af82
9252,2662,248,1,"Roman Salazar",0,3,6,0,2,0,0:00,0,0,1,4,1,1,1,1,2,5,1,1,0,0,2662,"UFC Fight Night: MacDonald vs Saffiedine","Mitch Gagnon","Roman Salazar",Bantamweight,SUB,"Rear Naked Choke",1,2:06,2d13778322a8af82
9253,1099,99,1,"Marlon Vera",0,16,33,0,0,0,0:06,0,0,7,22,7,9,1,1,10,25,2,3,3,4,1099,"UFC Fight Night: Teixeira vs Saint Preux","Marlon Vera","Roman Salazar",Bantamweight,SUB,Armbar,2,2:15,50d5a170516de2ad
9254,1099,99,1,"Roman Salazar",0,42,57,0,5,0,3:05,0,0,9,20,1,1,2,3,5,14,3,5,4,5,1099,"UFC Fight Night: Teixeira vs Saint Preux","Marlon Vera","Roman Salazar",Bantamweight,SUB,Armbar,2,2:15,50d5a170516de2ad
9255,1099,99,2,"Marlon Vera",0,10,16,0,0,2,0:00,0,0,10,16,0,0,0,0,1,2,0,0,9,14,1099,"UFC Fight Night: Teixeira vs Saint Preux","Marlon Vera","Roman Salazar",Bantamweight,SUB,Armbar,2,2:15,50d5a170516de2ad
9256,1099,99,2,"Roman Salazar",0,25,28,1,2,0,2:02,0,0,2,5,0,0,0,0,0,2,0,0,2,3,1099,"UFC Fight Night: Teixeira vs Saint Preux","Marlon Vera","Roman Salazar",Bantamweight,SUB,Armbar,2,2:15,50d5a170516de2ad
9257,1573,145,1,"Thomas Almeida",0,32,65,0,0,0,0:00,0,0,23,53,7,8,2,4,19,44,13,21,0,0,1573,"UFC Fight Night 56: Shogun vs Saint Preux","Thomas Almeida","Tim Gorman",Bantamweight,U-DEC,NULL,3,5:00,49b05e23e3a2af13
9258,1573,145,1,"Tim Gorman",0,29,54,2,6,0,1:55,0,1,23,43,0,2,2,3,22,45,3,3,0,0,1573,"UFC Fight Night 56: Shogun vs Saint Preux","Thomas Almeida","Tim Gorman",Bantamweight,U-DEC,NULL,3,5:00,49b05e23e3a2af13
9259,1573,145,2,"Thomas Almeida",0,44,74,0,0,0,0:03,0,0,27,55,10,12,6,6,40,66,3,7,0,0,1573,"UFC Fight Night 56: Shogun vs Saint Preux","Thomas Almeida","Tim Gorman",Bantamweight,U-DEC,NULL,3,5:00,49b05e23e3a2af13
9260,1573,145,2,"Tim Gorman",0,18,64,0,3,0,0:18,0,0,17,62,0,0,1,2,18,64,0,0,0,0,1573,"UFC Fight Night 56: Shogun vs Saint Preux","Thomas Almeida","Tim Gorman",Bantamweight,U-DEC,NULL,3,5:00,49b05e23e3a2af13
9261,1573,145,3,"Thomas Almeida",0,46,80,0,0,0,0:00,0,0,29,62,8,9,8,8,43,77,2,2,0,0,1573,"UFC Fight Night 56: Shogun vs Saint Preux","Thomas Almeida","Tim Gorman",Bantamweight,U-DEC,NULL,3,5:00,49b05e23e3a2af13
9262,1573,145,3,"Tim Gorman",0,24,77,0,2,0,0:00,0,0,23,75,1,2,0,0,24,77,0,0,0,0,1573,"UFC Fight Night 56: Shogun vs Saint Preux","Thomas Almeida","Tim Gorman",Bantamweight,U-DEC,NULL,3,5:00,49b05e23e3a2af13
9293,1278,119,1,"Louis Smolka",0,14,25,0,0,0,1:18,0,0,9,17,1,2,3,5,12,23,0,0,1,1,1278,"UFC Fight Night: Lewis vs. Dos Santos","Matt Schnell","Louis Smolka",Bantamweight,SUB,"Triangle Choke",1,3:18,858696528ab7035a
9294,1278,119,1,"Matt Schnell",0,16,42,1,1,2,0:28,0,1,11,35,2,4,1,1,13,39,1,1,0,0,1278,"UFC Fight Night: Lewis vs. Dos Santos","Matt Schnell","Louis Smolka",Bantamweight,SUB,"Triangle Choke",1,3:18,858696528ab7035a
9309,3090,285,1,"Roland Delorme",0,49,50,1,1,1,0:47,1,1,7,7,0,0,0,0,0,0,0,0,7,7,3090,"The Ultimate Fighter: Team Bisping vs Team Miller ","Roland Delorme","Josh Ferguson",Bantamweight,SUB,"Rear Naked Choke",3,0:22,c302f24082239f82
9310,3090,285,1,"Josh Ferguson ",0,18,25,0,0,0,3:57,1,3,5,6,2,2,0,0,2,3,0,0,5,5,3090,"The Ultimate Fighter: Team Bisping vs Team Miller ","Roland Delorme","Josh Ferguson",Bantamweight,SUB,"Rear Naked Choke",3,0:22,c302f24082239f82
9311,3090,285,2,"Roland Delorme",0,36,52,1,4,0,0:28,0,0,8,23,15,16,5,5,20,36,8,8,0,0,3090,"The Ultimate Fighter: Team Bisping vs Team Miller ","Roland Delorme","Josh Ferguson",Bantamweight,SUB,"Rear Naked Choke",3,0:22,c302f24082239f82
9312,3090,285,2,"Josh Ferguson ",0,32,54,0,0,0,1:02,0,0,20,41,5,6,2,2,25,47,2,2,0,0,3090,"The Ultimate Fighter: Team Bisping vs Team Miller ","Roland Delorme","Josh Ferguson",Bantamweight,SUB,"Rear Naked Choke",3,0:22,c302f24082239f82
9313,3090,285,3,"Roland Delorme",1,1,2,0,0,1,0:13,0,1,1,2,0,0,0,0,1,1,0,0,0,1,3090,"The Ultimate Fighter: Team Bisping vs Team Miller ","Roland Delorme","Josh Ferguson",Bantamweight,SUB,"Rear Naked Choke",3,0:22,c302f24082239f82
9314,3090,285,3,"Josh Ferguson ",0,0,1,0,1,0,0:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3090,"The Ultimate Fighter: Team Bisping vs Team Miller ","Roland Delorme","Josh Ferguson",Bantamweight,SUB,"Rear Naked Choke",3,0:22,c302f24082239f82
9315,1237,115,1,"Chris Cariaso",0,23,34,2,5,0,--,0,2,3,8,5,6,4,4,2,4,8,11,2,3,1237,"Strikeforce - Shamrock vs. Baroni","Chris Cariaso","Anthony Figueroa",Bantamweight,U-DEC,NULL,3,3:00,5da6f617f2dca421
9316,1237,115,1,"Anthony Figueroa ",0,24,29,0,4,0,--,0,0,3,4,7,8,1,1,3,4,8,9,0,0,1237,"Strikeforce - Shamrock vs. Baroni","Chris Cariaso","Anthony Figueroa",Bantamweight,U-DEC,NULL,3,3:00,5da6f617f2dca421
9317,1237,115,2,"Chris Cariaso",0,21,42,0,1,0,--,0,0,5,25,6,7,4,4,6,24,9,12,0,0,1237,"Strikeforce - Shamrock vs. Baroni","Chris Cariaso","Anthony Figueroa",Bantamweight,U-DEC,NULL,3,3:00,5da6f617f2dca421
9318,1237,115,2,"Anthony Figueroa ",0,17,38,0,1,0,--,0,0,5,24,3,3,0,1,6,24,2,4,0,0,1237,"Strikeforce - Shamrock vs. Baroni","Chris Cariaso","Anthony Figueroa",Bantamweight,U-DEC,NULL,3,3:00,5da6f617f2dca421
9319,1237,115,3,"Chris Cariaso",0,23,41,0,1,0,--,0,0,10,25,9,9,0,2,10,26,9,10,0,0,1237,"Strikeforce - Shamrock vs. Baroni","Chris Cariaso","Anthony Figueroa",Bantamweight,U-DEC,NULL,3,3:00,5da6f617f2dca421
9320,1237,115,3,"Anthony Figueroa ",0,11,29,0,0,0,--,0,0,3,18,2,2,2,3,2,17,5,6,0,0,1237,"Strikeforce - Shamrock vs. Baroni","Chris Cariaso","Anthony Figueroa",Bantamweight,U-DEC,NULL,3,3:00,5da6f617f2dca421
9321,1382,128,1,"Chris Cariaso",0,15,27,2,3,2,4:09,0,6,6,11,4,5,0,1,4,9,0,0,6,8,1382,"Strikeforce - Melendez vs. Thomson","Chris Cariaso","Anthony Figueroa",Bantamweight,SUB,"Rear Naked Choke",2,4:34,5a27b11a0673f7bd
9322,1382,128,1,"Anthony Figueroa ",0,10,15,0,0,0,0:01,0,0,3,5,1,1,0,0,3,5,1,1,0,0,1382,"Strikeforce - Melendez vs. Thomson","Chris Cariaso","Anthony Figueroa",Bantamweight,SUB,"Rear Naked Choke",2,4:34,5a27b11a0673f7bd
9323,1382,128,2,"Chris Cariaso",0,21,48,1,2,2,4:08,0,5,5,16,3,3,0,1,0,3,0,0,8,17,1382,"Strikeforce - Melendez vs. Thomson","Chris Cariaso","Anthony Figueroa",Bantamweight,SUB,"Rear Naked Choke",2,4:34,5a27b11a0673f7bd
9324,1382,128,2,"Anthony Figueroa ",0,5,7,0,0,0,0:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1382,"Strikeforce - Melendez vs. Thomson","Chris Cariaso","Anthony Figueroa",Bantamweight,SUB,"Rear Naked Choke",2,4:34,5a27b11a0673f7bd
9335,603,55,1,"Kwan Ho Kwak",0,10,24,1,1,0,0:12,0,0,5,16,1,2,4,6,10,23,0,0,0,1,603,"UFC Fight Night: Holm vs. Correia","Russell Doane","Kwan Ho Kwak",Bantamweight,KO/TKO,Punches,1,4:09,361e67af5f462aea
9336,603,55,1,"Russell Doane",1,17,46,0,0,0,0:02,0,0,13,37,1,5,3,4,12,37,1,1,4,8,603,"UFC Fight Night: Holm vs. Correia","Russell Doane","Kwan Ho Kwak",Bantamweight,KO/TKO,Punches,1,4:09,361e67af5f462aea
9337,1073,97,1,"Brett Johns",0,24,37,7,8,0,4:08,0,1,10,18,1,1,0,0,4,11,0,0,7,8,1073,"UFC Fight Night: Mousasi vs. Hall 2","Brett Johns","Kwan Ho Kwak",Bantamweight,U-DEC,NULL,3,5:00,a337e11f80a75b7d
9338,1073,97,1,"Kwan Ho Kwak",0,9,20,0,0,0,0:00,0,0,2,11,2,4,5,5,8,19,1,1,0,0,1073,"UFC Fight Night: Mousasi vs. Hall 2","Brett Johns","Kwan Ho Kwak",Bantamweight,U-DEC,NULL,3,5:00,a337e11f80a75b7d
9339,1073,97,2,"Brett Johns",0,45,65,2,3,0,2:23,0,1,18,33,2,4,1,1,18,33,0,0,3,5,1073,"UFC Fight Night: Mousasi vs. Hall 2","Brett Johns","Kwan Ho Kwak",Bantamweight,U-DEC,NULL,3,5:00,a337e11f80a75b7d
9340,1073,97,2,"Kwan Ho Kwak",0,14,54,0,0,0,0:00,0,0,10,45,3,7,1,2,14,54,0,0,0,0,1073,"UFC Fight Night: Mousasi vs. Hall 2","Brett Johns","Kwan Ho Kwak",Bantamweight,U-DEC,NULL,3,5:00,a337e11f80a75b7d
9341,1073,97,3,"Brett Johns",0,58,69,2,4,0,3:25,0,1,17,23,0,0,0,0,5,9,0,1,12,13,1073,"UFC Fight Night: Mousasi vs. Hall 2","Brett Johns","Kwan Ho Kwak",Bantamweight,U-DEC,NULL,3,5:00,a337e11f80a75b7d
9342,1073,97,3,"Kwan Ho Kwak",0,36,60,0,0,0,0:09,0,0,23,47,6,6,1,1,22,43,8,11,0,0,1073,"UFC Fight Night: Mousasi vs. Hall 2","Brett Johns","Kwan Ho Kwak",Bantamweight,U-DEC,NULL,3,5:00,a337e11f80a75b7d
9357,1549,143,1,"Cory Sandhagen",1,17,55,1,2,2,0:39,0,2,9,43,2,3,6,8,13,47,0,0,4,7,1549,"UFC Fight Night: Cejudo vs. Dillashaw","Cory Sandhagen","Mario Bautista",Bantamweight,SUB,Armbar,1,3:31,efbab76bedbfb65d
9358,1549,143,1,"Mario Bautista",0,10,32,1,1,0,0:54,0,0,4,22,3,4,2,4,9,29,0,1,0,0,1549,"UFC Fight Night: Cejudo vs. Dillashaw","Cory Sandhagen","Mario Bautista",Bantamweight,SUB,Armbar,1,3:31,efbab76bedbfb65d
9381,2233,210,1,"Chris Beal",0,22,67,0,0,0,0:02,0,0,20,63,2,4,0,0,22,67,0,0,0,0,2233,"UFC Fight Night: MacDonald vs Thompson","Joe Soto","Chris Beal",Bantamweight,SUB,"Rear Naked Choke",3,3:39,4cf7792aef993be1
9382,2233,210,1,"Joe Soto",0,11,41,0,3,0,0:00,0,0,8,33,0,0,3,8,11,41,0,0,0,0,2233,"UFC Fight Night: MacDonald vs Thompson","Joe Soto","Chris Beal",Bantamweight,SUB,"Rear Naked Choke",3,3:39,4cf7792aef993be1
9383,2233,210,2,"Chris Beal",0,30,79,0,0,0,0:09,0,0,25,74,4,4,0,0,29,78,0,0,0,0,2233,"UFC Fight Night: MacDonald vs Thompson","Joe Soto","Chris Beal",Bantamweight,SUB,"Rear Naked Choke",3,3:39,4cf7792aef993be1
9384,2233,210,2,"Joe Soto",0,36,70,0,1,1,1:15,0,1,18,50,3,3,2,3,18,51,0,0,5,5,2233,"UFC Fight Night: MacDonald vs Thompson","Joe Soto","Chris Beal",Bantamweight,SUB,"Rear Naked Choke",3,3:39,4cf7792aef993be1
9385,2233,210,3,"Chris Beal",0,26,65,0,0,0,0:00,0,0,23,60,2,4,0,0,25,64,0,0,0,0,2233,"UFC Fight Night: MacDonald vs Thompson","Joe Soto","Chris Beal",Bantamweight,SUB,"Rear Naked Choke",3,3:39,4cf7792aef993be1
9386,2233,210,3,"Joe Soto",0,16,42,1,3,1,0:53,0,1,11,36,0,0,2,3,13,39,0,0,0,0,2233,"UFC Fight Night: MacDonald vs Thompson","Joe Soto","Chris Beal",Bantamweight,SUB,"Rear Naked Choke",3,3:39,4cf7792aef993be1
9399,2261,212,1,"Albert Morales",0,19,30,1,1,0,2:43,1,1,7,17,0,0,1,1,2,9,0,0,6,9,2261,"UFC Fight Night: Emmett vs. Stephens","Manny Bermudez","Albert Morales",Bantamweight,SUB,"Guillotine Choke",2,2:33,0328754c15ecd37c
9400,2261,212,1,"Manny Bermudez",0,13,17,1,1,2,1:52,2,3,4,8,0,0,0,0,1,3,0,0,3,5,2261,"UFC Fight Night: Emmett vs. Stephens","Manny Bermudez","Albert Morales",Bantamweight,SUB,"Guillotine Choke",2,2:33,0328754c15ecd37c
9401,2261,212,2,"Albert Morales",0,11,36,0,0,0,0:57,0,0,9,33,1,2,1,1,10,34,0,0,1,2,2261,"UFC Fight Night: Emmett vs. Stephens","Manny Bermudez","Albert Morales",Bantamweight,SUB,"Guillotine Choke",2,2:33,0328754c15ecd37c
9402,2261,212,2,"Manny Bermudez",0,14,26,0,4,1,0:04,0,1,8,20,0,0,0,0,5,16,0,0,3,4,2261,"UFC Fight Night: Emmett vs. Stephens","Manny Bermudez","Albert Morales",Bantamweight,SUB,"Guillotine Choke",2,2:33,0328754c15ecd37c
9403,353,34,1,"Thomas Almeida",0,26,55,0,0,0,0:06,0,0,16,43,4,5,5,6,25,54,0,0,0,0,353,"UFC Fight Night: Bader vs. Nogueira","Thomas Almeida","Albert Morales",Bantamweight,KO/TKO,Punches,2,1:37,ac656cebef8cf0a4
9404,353,34,1,"Albert Morales",0,16,60,1,2,0,0:36,0,1,12,52,2,2,2,6,16,60,0,0,0,0,353,"UFC Fight Night: Bader vs. Nogueira","Thomas Almeida","Albert Morales",Bantamweight,KO/TKO,Punches,2,1:37,ac656cebef8cf0a4
9405,353,34,2,"Thomas Almeida",1,16,25,0,0,0,0:00,0,0,14,21,1,2,1,2,16,25,0,0,0,0,353,"UFC Fight Night: Bader vs. Nogueira","Thomas Almeida","Albert Morales",Bantamweight,KO/TKO,Punches,2,1:37,ac656cebef8cf0a4
9406,353,34,2,"Albert Morales",0,2,14,0,0,0,0:00,0,0,1,13,0,0,1,1,2,14,0,0,0,0,353,"UFC Fight Night: Bader vs. Nogueira","Thomas Almeida","Albert Morales",Bantamweight,KO/TKO,Punches,2,1:37,ac656cebef8cf0a4
9407,586,54,1,"Albert Morales",0,46,83,0,1,0,3:02,0,0,13,27,2,2,0,0,12,24,3,5,0,0,586,"UFC Fight Night: Swanson vs. Ortega","Benito Lopez","Albert Morales",Bantamweight,U-DEC,NULL,3,5:00,bc84680df666c96d
9408,586,54,1,"Benito Lopez",1,12,27,0,0,1,0:53,0,1,9,22,1,3,1,1,10,24,1,2,0,0,586,"UFC Fight Night: Swanson vs. Ortega","Benito Lopez","Albert Morales",Bantamweight,U-DEC,NULL,3,5:00,bc84680df666c96d
9409,586,54,2,"Albert Morales",0,29,82,0,0,0,0:00,0,0,15,65,6,8,8,9,28,79,1,3,0,0,586,"UFC Fight Night: Swanson vs. Ortega","Benito Lopez","Albert Morales",Bantamweight,U-DEC,NULL,3,5:00,bc84680df666c96d
9410,586,54,2,"Benito Lopez",0,34,83,0,0,0,0:00,0,0,24,65,9,16,1,2,33,81,1,2,0,0,586,"UFC Fight Night: Swanson vs. Ortega","Benito Lopez","Albert Morales",Bantamweight,U-DEC,NULL,3,5:00,bc84680df666c96d
9411,586,54,3,"Albert Morales",0,34,87,0,0,0,0:00,0,0,17,62,6,11,11,14,33,83,1,4,0,0,586,"UFC Fight Night: Swanson vs. Ortega","Benito Lopez","Albert Morales",Bantamweight,U-DEC,NULL,3,5:00,bc84680df666c96d
9412,586,54,3,"Benito Lopez",0,33,78,0,0,0,0:00,0,0,22,57,5,12,6,9,31,75,2,3,0,0,586,"UFC Fight Night: Swanson vs. Ortega","Benito Lopez","Albert Morales",Bantamweight,U-DEC,NULL,3,5:00,bc84680df666c96d
9417,590,54,1,"Frankie Saenz",0,25,29,0,1,0,0:00,0,0,5,8,17,18,2,2,7,10,16,17,1,1,590,"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz","Merab Dvalishvili",Bantamweight,S-DEC,NULL,3,5:00,ab853176cfe20b01
9418,590,54,1,"Merab Dvalishvili",0,39,67,2,9,0,3:10,0,0,2,27,4,6,1,1,0,18,5,14,2,2,590,"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz","Merab Dvalishvili",Bantamweight,S-DEC,NULL,3,5:00,ab853176cfe20b01
9419,590,54,2,"Frankie Saenz",0,17,38,0,2,0,0:05,0,0,7,24,8,11,2,3,7,23,10,15,0,0,590,"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz","Merab Dvalishvili",Bantamweight,S-DEC,NULL,3,5:00,ab853176cfe20b01
9420,590,54,2,"Merab Dvalishvili",0,39,69,4,5,0,2:23,0,0,23,49,4,6,2,3,17,44,12,14,0,0,590,"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz","Merab Dvalishvili",Bantamweight,S-DEC,NULL,3,5:00,ab853176cfe20b01
9421,590,54,3,"Frankie Saenz",0,24,48,0,0,0,0:14,0,0,10,31,6,8,1,1,8,26,8,13,1,1,590,"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz","Merab Dvalishvili",Bantamweight,S-DEC,NULL,3,5:00,ab853176cfe20b01
9422,590,54,3,"Merab Dvalishvili",0,26,44,5,9,0,2:13,0,0,9,22,2,4,0,0,7,22,4,4,0,0,590,"UFC Fight Night: Swanson vs. Ortega","Frankie Saenz","Merab Dvalishvili",Bantamweight,S-DEC,NULL,3,5:00,ab853176cfe20b01
9423,1097,99,1,"Frankie Saenz",0,30,61,0,1,0,0:05,0,0,13,39,10,15,3,3,19,46,7,11,0,0,1097,"UFC Fight Night: Teixeira vs Saint Preux","Frankie Saenz","Sirwan Kakai",Bantamweight,S-DEC,NULL,3,5:00,d757f19f3d34934b
9424,1097,99,1,"Sirwan Kakai",0,21,33,2,5,0,1:01,0,0,7,17,4,5,8,9,15,25,4,6,0,0,1097,"UFC Fight Night: Teixeira vs Saint Preux","Frankie Saenz","Sirwan Kakai",Bantamweight,S-DEC,NULL,3,5:00,d757f19f3d34934b
9425,1097,99,2,"Frankie Saenz",0,31,81,0,2,0,0:10,0,0,20,68,6,8,4,4,22,65,7,13,1,2,1097,"UFC Fight Night: Teixeira vs Saint Preux","Frankie Saenz","Sirwan Kakai",Bantamweight,S-DEC,NULL,3,5:00,d757f19f3d34934b
9426,1097,99,2,"Sirwan Kakai",0,24,52,1,1,0,0:36,0,0,16,42,4,5,4,5,23,51,1,1,0,0,1097,"UFC Fight Night: Teixeira vs Saint Preux","Frankie Saenz","Sirwan Kakai",Bantamweight,S-DEC,NULL,3,5:00,d757f19f3d34934b
9427,1097,99,3,"Frankie Saenz",0,30,53,1,3,1,2:26,0,0,15,35,7,9,2,2,4,17,17,25,3,4,1097,"UFC Fight Night: Teixeira vs Saint Preux","Frankie Saenz","Sirwan Kakai",Bantamweight,S-DEC,NULL,3,5:00,d757f19f3d34934b
9428,1097,99,3,"Sirwan Kakai",0,17,36,0,3,0,0:18,0,0,6,23,5,6,1,1,9,24,3,6,0,0,1097,"UFC Fight Night: Teixeira vs Saint Preux","Frankie Saenz","Sirwan Kakai",Bantamweight,S-DEC,NULL,3,5:00,d757f19f3d34934b
9441,2525,236,1,"Roman Salazar",0,8,33,0,1,0,0:00,0,0,5,28,2,4,1,1,7,31,1,2,0,0,2525,"UFC 184: Rousey vs Zingano","Roman Salazar","Norifumi Yamamoto",Bantamweight,CNC,NULL,2,2:37,28255055879685bc
9442,2525,236,1,"Norifumi Yamamoto",0,11,30,0,0,0,0:00,0,0,8,25,0,2,3,3,10,29,1,1,0,0,2525,"UFC 184: Rousey vs Zingano","Roman Salazar","Norifumi Yamamoto",Bantamweight,CNC,NULL,2,2:37,28255055879685bc
9443,2525,236,2,"Roman Salazar",0,11,20,1,1,0,0:10,0,0,7,15,0,0,1,1,7,15,1,1,0,0,2525,"UFC 184: Rousey vs Zingano","Roman Salazar","Norifumi Yamamoto",Bantamweight,CNC,NULL,2,2:37,28255055879685bc
